uid,sid
11860,7577
11860,11437
11860,8802
11860,8947
11860,9784
11860,41439
11860,10365
11860,13570
11860,1081
11860,41440
11860,11495
11860,11529
11860,11537
11860,12596
11860,929
11860,985
11860,14139
11860,1015
11860,41441
11860,14770
11860,1135
11860,15783
11860,6956
11860,34928
11860,24117
11860,25351
11860,34576
11860,41442
11860,30298
11860,30425
11860,285
11860,33035
11860,34502
11860,34931
11860,34915
11860,41443
11860,3383
11860,3409
11860,3414
11860,41444
11860,41445
11860,41446
11860,41447
11860,41448
11860,41449
11860,41450
11860,41451
11860,41452
11860,4109
11860,4317
11860,11134
11860,5521
11860,6119
6619,8517
6619,31305
6619,9379
6619,12472
6619,16851
6619,13619
6619,1371
6619,17788
6619,18344
6619,18825
6619,30831
6619,36697
6619,41453
6619,41454
6619,41455
6619,41456
6619,41457
6619,41458
6619,41459
6619,41460
6619,41461
6619,41462
6619,5422
12209,6784
12209,7859
12209,24
12209,8935
12209,36956
12209,9224
12209,9225
12209,9226
12209,9227
12209,12668
12209,9233
12209,9376
12209,10227
12209,37290
12209,12932
12209,20681
12209,21959
12209,25421
12209,29197
12209,41463
12209,32432
12209,34547
12209,41464
12209,36396
12209,36397
12209,41465
12209,37631
12209,41466
12209,41467
12209,37635
12209,41468
12209,41469
12209,41470
12209,41471
12209,41472
12209,41473
12209,41474
12209,41475
12209,41476
12209,41477
12209,41478
12209,41479
12209,41480
12209,41481
12209,41482
12209,41483
12209,41484
12209,41485
12209,41486
12209,41487
12209,41488
12209,41489
12209,41490
12209,41491
12209,41492
12209,41493
12209,41494
12209,41495
12209,41496
12209,41497
12209,41498
12209,41499
12209,41500
12209,41501
12209,41502
12209,41503
12209,41504
12209,41505
12209,41506
12209,41507
12209,41508
12209,41509
12209,41510
12209,41511
12209,41512
12209,41513
12209,41514
12209,41515
12209,41516
12209,41517
12209,41518
12209,41519
12209,41520
12209,41521
7435,6733
7435,41522
7435,7068
7435,8402
7435,33354
7435,11725
7435,11876
7435,14371
7435,31749
7435,15179
7435,16389
7435,1344
7435,1382
7435,183
7435,24496
7435,36732
7435,25015
7435,1903
7435,41523
7435,33201
7435,36824
7435,41524
7435,41525
7435,41526
7435,41527
7435,41528
7435,41529
7435,41530
7435,41531
7435,41532
7435,41533
7435,41534
7435,41535
7435,41536
7435,41537
7435,41538
7435,41539
7435,41540
7435,41541
7435,41542
7435,6505
7435,41543
16623,6412
16623,6414
16623,41544
16623,33613
16623,16350
16623,7114
16623,8800
16623,15984
16623,10347
16623,9025
16623,12671
16623,11943
16623,13839
16623,25200
16623,1015
16623,1073
16623,14713
16623,1329
16623,25899
16623,1620
16623,31410
16623,1994
16623,200
16623,10314
16623,41545
16623,32940
16623,41546
16623,322
16623,36413
16623,41547
16623,39408
16623,3791
16623,41548
16623,41549
16623,41550
16623,41551
16623,41552
16623,41553
16623,41554
16623,442
16623,492
16623,497
16623,6038
7987,678
7987,27780
7987,10347
7987,27002
7987,15628
7987,2225
7987,35742
7987,41555
7987,41556
7987,41557
7987,41558
7987,41559
7987,41560
7987,41561
7987,41562
7987,41563
7987,41564
7987,441
5617,22386
5617,732
5617,20130
5617,9354
5617,9401
5617,27780
5617,18719
5617,10217
5617,10240
5617,11365
5617,15715
5617,12346
5617,929
5617,17552
5617,14542
5617,14755
5617,30191
5617,41565
5617,22813
5617,23096
5617,41566
5617,24035
5617,24393
5617,25441
5617,30301
5617,26853
5617,41567
5617,31523
5617,29344
5617,30581
5617,329
5617,6504
5617,3547
5617,41568
5617,41569
5617,41570
5617,41571
5617,41572
5617,41573
5617,41574
5617,41575
5617,41576
5617,41577
5617,41578
5617,41579
5617,41580
5617,41581
5617,41582
5617,41583
5617,41584
5617,41585
5617,41586
5617,435
5617,466
5617,15050
5617,41587
5617,5521
3003,41588
3003,12647
3003,11433
3003,15146
3003,8884
3003,6251
3003,6460
3003,8885
3003,712
3003,10324
3003,6839
3003,740
3003,41589
3003,15979
3003,8821
3003,34503
3003,7380
3003,7427
3003,7280
3003,7282
3003,41590
3003,41591
3003,7327
3003,41592
3003,41593
3003,7331
3003,41594
3003,7334
3003,41595
3003,7372
3003,1992
3003,805
3003,7699
3003,7793
3003,7939
3003,8027
3003,8029
3003,8213
3003,8974
3003,8978
3003,8980
3003,8987
3003,23428
3003,9146
3003,41596
3003,23430
3003,9466
3003,9523
3003,9524
3003,9527
3003,9556
3003,10035
3003,10047
3003,10055
3003,21385
3003,10222
3003,10534
3003,15801
3003,10781
3003,10808
3003,10986
3003,11179
3003,837
3003,3681
3003,41597
3003,12331
3003,12334
3003,13085
3003,13245
3003,41598
3003,15152
3003,13810
3003,41599
3003,19327
3003,13932
3003,985
3003,995
3003,41600
3003,41601
3003,20802
3003,14738
3003,14772
3003,14780
3003,14952
3003,14966
3003,1122
3003,15163
3003,15165
3003,41602
3003,15173
3003,15179
3003,1139
3003,15391
3003,1155
3003,5854
3003,15602
3003,25206
3003,1182
3003,15762
3003,16067
3003,16081
3003,16084
3003,16143
3003,16166
3003,16205
3003,16508
3003,25897
3003,1949
3003,3666
3003,41603
3003,41604
3003,41605
3003,16896
3003,5856
3003,19347
3003,16999
3003,1344
3003,1370
3003,1377
3003,18695
3003,18705
3003,41606
3003,19010
3003,37602
3003,20811
3003,19456
3003,19470
3003,19628
3003,41607
3003,41608
3003,20673
3003,21115
3003,21232
3003,21678
3003,21741
3003,41609
3003,1595
3003,1686
3003,1696
3003,33426
3003,1701
3003,1702
3003,1994
3003,23943
3003,24117
3003,41610
3003,36731
3003,41611
3003,204
3003,7627
3003,25508
3003,3686
3003,3687
3003,3255
3003,3256
3003,3689
3003,3648
3003,25949
3003,26342
3003,1983
3003,2002
3003,2003
3003,5165
3003,2264
3003,2277
3003,2283
3003,29245
3003,29413
3003,29431
3003,29643
3003,31433
3003,41612
3003,2724
3003,33336
3003,33340
3003,41613
3003,41614
3003,33826
3003,318
3003,34882
3003,41615
3003,41616
3003,3038
3003,3054
3003,35910
3003,36153
3003,338
3003,41617
3003,41618
3003,41619
3003,41328
3003,41620
3003,37074
3003,37178
3003,41621
3003,41622
3003,41623
3003,3447
3003,3490
3003,38473
3003,38531
3003,3545
3003,3546
3003,3554
3003,3596
3003,3628
3003,3644
3003,41624
3003,3668
3003,39864
3003,3671
3003,21826
3003,3708
3003,37180
3003,3714
3003,3753
3003,4895
3003,3767
3003,3781
3003,3790
3003,10815
3003,41625
3003,41626
3003,41627
3003,41628
3003,41629
3003,41630
3003,41631
3003,41632
3003,41633
3003,41634
3003,41635
3003,41636
3003,41637
3003,41638
3003,41639
3003,41640
3003,41641
3003,41642
3003,41643
3003,41644
3003,41645
3003,41646
3003,41647
3003,41648
3003,41649
3003,41650
3003,41651
3003,41652
3003,41653
3003,41654
3003,41655
3003,41656
3003,41657
3003,41658
3003,41659
3003,41660
3003,41661
3003,41662
3003,41663
3003,41664
3003,41665
3003,41666
3003,41667
3003,41668
3003,41669
3003,41670
3003,41671
3003,41672
3003,41673
3003,41674
3003,41675
3003,41676
3003,41677
3003,41678
3003,41679
3003,41680
3003,41681
3003,41682
3003,41683
3003,41684
3003,41685
3003,41686
3003,41687
3003,41688
3003,41689
3003,41690
3003,41691
3003,41692
3003,41693
3003,41694
3003,41695
3003,41696
3003,41697
3003,41698
3003,41699
3003,41700
3003,41701
3003,41702
3003,41703
3003,41704
3003,41705
3003,41706
3003,41707
3003,41708
3003,41709
3003,41710
3003,41711
3003,41712
3003,41713
3003,41714
3003,41715
3003,41716
3003,41717
3003,41718
3003,41719
3003,41720
3003,41721
3003,41722
3003,41723
3003,41724
3003,41725
3003,21796
3003,33036
3003,10682
3003,8163
3003,4301
3003,41726
3003,3800
3003,19500
3003,7438
3003,4583
3003,4604
3003,4625
3003,4818
3003,4821
3003,4825
3003,5541
3003,7439
3003,615
3003,627
3003,9033
3003,5887
3003,5957
3003,5973
3003,6008
3003,6031
3003,6037
3003,6038
3003,10685
3003,15057
3003,15058
3003,17115
3003,41727
3003,10130
5024,678
5024,705
5024,24261
5024,21374
5024,7699
5024,7939
5024,8383
5024,9047
5024,9017
5024,21850
5024,41596
5024,17544
5024,9274
5024,9285
5024,41728
5024,41729
5024,11220
5024,11704
5024,13242
5024,29004
5024,99
5024,15414
5024,105
5024,35898
5024,41730
5024,17753
5024,41731
5024,21165
5024,22214
5024,23893
5024,23555
5024,23964
5024,24385
5024,24405
5024,41611
5024,28031
5024,33979
5024,30601
5024,32930
5024,41732
5024,35038
5024,333
5024,336
5024,37732
5024,37959
5024,3784
5024,41733
5024,41734
5024,41735
5024,41736
5024,41737
5024,41738
5024,41739
5024,41740
5024,41741
5024,41742
5024,41743
5024,41744
5024,41745
5024,41746
5024,41747
5024,41748
5024,41749
5024,41750
5024,41751
5024,41752
5024,41753
5024,41754
5024,41755
5024,41756
5024,41757
5024,41758
5024,497
5024,4877
5024,4956
5024,4957
5024,26365
5024,5531
8199,41759
8199,8517
8199,11993
8199,7054
8199,7373
8199,8603
8199,8604
8199,8937
8199,9187
8199,9190
8199,11715
8199,41596
8199,41760
8199,9223
8199,9234
8199,9235
8199,10248
8199,4892
8199,11365
8199,21853
8199,41761
8199,37290
8199,12898
8199,12899
8199,12905
8199,12914
8199,12932
8199,12938
8199,1001
8199,22225
8199,41762
8199,15708
8199,29621
8199,22288
8199,23733
8199,23776
8199,24472
8199,24496
8199,25449
8199,210
8199,33617
8199,27158
8199,2018
8199,27596
8199,28817
8199,28947
8199,28999
8199,29553
8199,2342
8199,33126
8199,30831
8199,31834
8199,33278
8199,33630
8199,34090
8199,34367
8199,34906
8199,41464
8199,36875
8199,36897
8199,41763
8199,8162
8199,3395
8199,3422
8199,38697
8199,39282
8199,41764
8199,408
8199,41765
8199,41766
8199,41767
8199,41768
8199,41769
8199,41770
8199,41771
8199,41772
8199,41773
8199,41774
8199,41775
8199,41776
8199,41777
8199,41778
8199,41779
8199,41780
8199,41781
8199,41782
8199,41783
8199,41784
8199,41785
8199,41786
8199,41787
8199,41788
8199,41789
8199,4110
8199,15050
8199,4875
8199,5531
8199,41790
8199,6328
4932,6262
4932,678
4932,14615
4932,11435
4932,732
4932,7616
4932,31678
4932,7907
4932,8547
4932,3239
4932,26895
4932,864
4932,11781
4932,11808
4932,13029
4932,13419
4932,13598
4932,12635
4932,988
4932,989
4932,14641
4932,994
4932,995
4932,41791
4932,14181
4932,41792
4932,41793
4932,1362
4932,1368
4932,10313
4932,23259
4932,1691
4932,23752
4932,41794
4932,194
4932,15930
4932,27215
4932,41795
4932,30358
4932,41796
4932,41797
4932,32191
4932,32354
4932,33412
4932,34560
4932,41798
4932,3396
4932,5863
4932,41799
4932,408
4932,41800
4932,41801
4932,41802
4932,41803
4932,41804
4932,41805
4932,41806
4932,41807
4932,41808
4932,41809
4932,41810
4932,41811
4932,41812
4932,41813
4932,41814
4932,41815
4932,41816
4932,41817
4932,442
4932,12148
4932,492
4932,497
4932,4844
4932,9418
4932,5158
4932,15056
12545,6475
12545,26565
12545,41818
12545,1301
12545,953
12545,14775
12545,23555
12545,23558
12545,25553
12545,41370
12545,41025
12545,41819
12545,41820
12545,41821
12545,41822
14177,6474
14177,683
14177,22387
14177,36597
14177,743
14177,7114
14177,25179
14177,34389
14177,7649
14177,7697
14177,8888
14177,8423
14177,8569
14177,8585
14177,8803
14177,25020
14177,41823
14177,8002
14177,10808
14177,1626
14177,867
14177,12030
14177,12104
14177,12471
14177,13318
14177,13200
14177,13257
14177,23888
14177,13416
14177,13620
14177,995
14177,14138
14177,15626
14177,15628
14177,41174
14177,1331
14177,1360
14177,1371
14177,18802
14177,21789
14177,1693
14177,14020
14177,185
14177,24166
14177,41824
14177,25016
14177,25459
14177,1918
14177,2197
14177,2275
14177,29515
14177,30462
14177,30694
14177,33114
14177,38219
14177,41825
14177,312
14177,34796
14177,332
14177,333
14177,41826
14177,5166
14177,3185
14177,3235
14177,39891
14177,41827
14177,3764
14177,41780
14177,41828
14177,41829
14177,41830
14177,41831
14177,41832
14177,41833
14177,41834
14177,41835
14177,41836
14177,41837
14177,41838
14177,41839
14177,41840
14177,41841
14177,41842
14177,41843
14177,41844
14177,41845
14177,41846
14177,41847
14177,41848
14177,41849
14177,41850
14177,41851
14177,41852
14177,41853
14177,41854
14177,41855
14177,41856
14177,41857
14177,41858
14177,41859
14177,41860
14177,41861
14177,41862
14177,41863
14177,41864
14177,41865
14177,41866
14177,41867
14177,41868
14177,41869
14177,41870
14177,41871
14177,41872
14177,4110
14177,442
14177,467
14177,483
14177,521
14177,15050
14177,5113
14177,5334
14177,5355
14177,5517
14177,5519
14177,5520
14177,5521
14177,5532
14177,5541
3589,13886
3589,15586
3589,23261
3589,1920
3589,30307
3589,28198
3589,34954
3589,41873
3589,41874
3589,41875
3589,41876
3589,41877
2795,8845
2795,14045
2795,23889
2795,921
2795,14732
2795,1352
2795,41878
2795,2335
2795,3252
2795,1895
2795,28624
2795,32532
2795,36392
2795,40582
2795,40867
2795,3805
2795,41879
2795,41880
2795,41881
2795,41882
2795,41883
2795,41884
2795,41885
2795,41886
13952,11433
13952,11435
13952,1298
13952,732
13952,14109
13952,13048
13952,7793
13952,8564
13952,11199
13952,8881
13952,30209
13952,9529
13952,41887
13952,9724
13952,10233
13952,10308
13952,28797
13952,12515
13952,12628
13952,13079
13952,889
13952,13822
13952,953
13952,985
13952,995
13952,998
13952,14453
13952,14684
13952,1095
13952,30177
13952,1155
13952,10323
13952,21175
13952,41888
13952,1368
13952,1642
13952,1691
13952,41889
13952,33668
13952,27347
13952,25082
13952,41890
13952,41891
13952,1921
13952,28634
13952,30197
13952,32071
13952,38307
13952,328
13952,3545
13952,3547
13952,41892
13952,41893
13952,41894
13952,408
13952,3795
13952,41895
13952,41896
13952,41897
13952,41898
13952,41899
13952,41900
13952,41901
13952,41902
13952,41903
13952,41904
13952,41905
13952,41906
13952,41907
13952,41908
13952,41909
13952,41910
13952,4013
13952,33351
13952,474
13952,41911
13952,4851
13952,19635
13952,4948
13952,9544
13952,1179
475,1625
475,725
475,25180
475,8372
475,20794
475,39
475,31309
475,841
475,11543
475,869
475,12187
475,12604
475,13445
475,13598
475,16589
475,19334
475,1295
475,1325
475,8366
475,41912
475,21098
475,21722
475,21738
475,17193
475,41913
475,1788
475,30701
475,31673
475,4524
475,41914
475,41915
475,41916
475,41917
475,41918
475,41919
475,41920
475,41921
475,41922
475,41923
475,41924
475,41925
475,41926
475,7206
475,4826
475,10128
475,9034
475,6301
16202,24498
16202,6807
16202,736
16202,41927
16202,7371
16202,1992
16202,9045
16202,23126
16202,11201
16202,8706
16202,8753
16202,23316
16202,8859
16202,37967
16202,18719
16202,1301
16202,10294
16202,10295
16202,1305
16202,41928
16202,37243
16202,41929
16202,13186
16202,13258
16202,37901
16202,967
16202,14770
16202,23436
16202,16217
16202,1384
16202,18238
16202,36834
16202,15632
16202,20576
16202,1684
16202,25109
16202,2010
16202,28812
16202,2228
16202,41930
16202,30566
16202,39404
16202,36917
16202,37258
16202,39128
16202,40918
16202,41931
16202,41932
16202,41933
16202,41934
16202,41935
16202,41936
16202,41937
16202,41938
16202,41939
16202,41940
16202,41941
16202,41942
16202,41943
16202,41944
16202,41945
16202,41946
16202,41947
16202,41948
16202,41949
16202,41950
16202,41951
16202,41952
16202,41953
16202,41954
16202,41955
16202,30586
16202,5095
16202,6038
5233,6607
5233,736
5233,7645
5233,7708
5233,8157
5233,8890
5233,9759
5233,10289
5233,12571
5233,27002
5233,25547
5233,1175
5233,21958
5233,7220
5233,26754
5233,25665
5233,30307
5233,12638
5233,41956
5233,41957
5233,41958
5233,41959
5233,41960
5233,41961
5233,41962
5233,41963
5233,41964
5233,473
5233,474
14478,12647
14478,41965
14478,7110
14478,7186
14478,7503
14478,8140
14478,1192
14478,49
14478,11716
14478,10243
14478,11881
14478,37709
14478,15959
14478,6957
14478,41966
14478,23579
14478,24743
14478,25669
14478,41967
14478,27304
14478,2078
14478,41732
14478,36798
14478,36908
14478,41968
14478,3374
14478,41969
14478,41970
14478,41971
14478,41972
14478,41973
14478,41974
14478,41975
14478,4112
15217,3237
15217,732
15217,7155
15217,7651
15217,8628
15217,11597
15217,14413
15217,9653
15217,11543
15217,15626
15217,30653
15217,14038
15217,41976
15217,41977
15217,194
15217,210
15217,27304
15217,30656
15217,30260
15217,3427
15217,38846
15217,41978
15217,41979
15217,41980
15217,41981
15217,41982
15217,41983
15217,497
15217,5334
15217,5525
3037,26892
3037,12155
3037,10249
3037,10255
3037,14139
3037,14748
3037,23503
3037,15961
3037,23652
3037,2115
3037,41984
3037,40181
3037,41985
3037,41986
3037,41987
3037,442
2764,6695
2764,8365
2764,183
2764,26177
2764,34529
2764,41988
12135,6479
12135,1625
12135,732
12135,7470
12135,8888
12135,21381
12135,41989
12135,12666
12135,10140
12135,36314
12135,1301
12135,10233
12135,12197
12135,12247
12135,12302
12135,13223
12135,936
12135,13814
12135,961
12135,16354
12135,995
12135,1000
12135,14693
12135,1095
12135,17109
12135,1353
12135,23652
12135,18066
12135,37970
12135,18255
12135,25117
12135,36834
12135,29509
12135,10312
12135,25213
12135,22055
12135,41990
12135,23552
12135,23744
12135,23745
12135,41991
12135,41992
12135,41993
12135,24620
12135,39119
12135,25829
12135,208
12135,25999
12135,26172
12135,34622
12135,12638
12135,27093
12135,27431
12135,27773
12135,2342
12135,36969
12135,30466
12135,2413
12135,34678
12135,36370
12135,3275
12135,3284
12135,3321
12135,3423
12135,39148
12135,41994
12135,41995
12135,41996
12135,41997
12135,41998
12135,41999
12135,42000
12135,42001
12135,42002
12135,42003
12135,42004
12135,42005
12135,42006
12135,42007
12135,42008
12135,42009
12135,42010
12135,42011
12135,42012
12135,423
12135,426
12135,435
12135,11557
12135,4599
12135,497
12135,5348
12888,24498
12888,23649
12888,985
12888,15961
12888,1389
12888,42013
12888,36392
12888,41084
12888,36427
12888,475
5618,7071
5618,34616
5618,24652
5618,25122
5618,28250
5618,29175
5618,29727
5618,42014
5618,36435
5618,3407
5618,3712
5618,41072
5618,42015
5618,42016
5618,42017
5618,42018
5618,42019
5618,42020
5618,42021
13353,729
13353,7378
13353,26229
13353,8143
13353,8605
13353,8607
13353,8881
13353,8611
13353,10142
13353,17867
13353,10144
13353,1301
13353,10244
13353,15409
13353,42022
13353,14112
13353,15410
13353,29619
13353,915
13353,933
13353,970
13353,14752
13353,42023
13353,15549
13353,21175
13353,15615
13353,15616
13353,15617
13353,15618
13353,15621
13353,17109
13353,1352
13353,18174
13353,12308
13353,30330
13353,18818
13353,29621
13353,18820
13353,18945
13353,42024
13353,22467
13353,1572
13353,23526
13353,1716
13353,1717
13353,1720
13353,1722
13353,1723
13353,29623
13353,1725
13353,1726
13353,1727
13353,1728
13353,4033
13353,24041
13353,24724
13353,195
13353,30332
13353,34023
13353,205
13353,25494
13353,207
13353,25707
13353,25745
13353,25845
13353,1946
13353,1991
13353,2009
13353,27300
13353,27310
13353,2264
13353,34241
13353,2277
13353,29614
13353,29702
13353,30303
13353,30306
13353,42025
13353,30393
13353,30399
13353,30498
13353,30692
13353,42026
13353,33539
13353,33755
13353,34051
13353,1736
13353,328
13353,339
13353,340
13353,341
13353,36413
13353,342
13353,42027
13353,36798
13353,3385
13353,3422
13353,3423
13353,42028
13353,39730
13353,42029
13353,42030
13353,42031
13353,42032
13353,42033
13353,42034
13353,42035
13353,42036
13353,42037
13353,42038
13353,42039
13353,42040
13353,42041
13353,42042
13353,42043
13353,42044
13353,42045
13353,42046
13353,42047
13353,15636
13353,4110
13353,4111
13353,4112
13353,18953
13353,5336
13353,5956
13353,6041
13353,29713
8535,1625
8535,29766
8535,8604
8535,8813
8535,1305
8535,12331
8535,15175
8535,15548
8535,18344
8535,23497
8535,23939
8535,24609
8535,10314
8535,27407
8535,30563
8535,33712
8535,327
8535,5166
8535,3606
8535,42048
8535,42049
8535,42050
8535,42051
8535,42052
8535,33036
7227,6475
7227,15406
7227,13315
7227,7897
7227,8740
7227,8765
7227,8795
7227,23779
7227,1301
7227,10247
7227,841
7227,6625
7227,42053
7227,13223
7227,13268
7227,13502
7227,13572
7227,14433
7227,28918
7227,23503
7227,15579
7227,16041
7227,16451
7227,16653
7227,18319
7227,21689
7227,26022
7227,42054
7227,26213
7227,26221
7227,30506
7227,26725
7227,42055
7227,28977
7227,30619
7227,32927
7227,36399
7227,36452
7227,42056
7227,3422
7227,3574
7227,3576
7227,42057
7227,40276
7227,42058
7227,42059
7227,42060
7227,42061
7227,42062
7227,42063
7227,42064
7227,42065
7227,42066
7227,42067
7227,42068
7227,42069
7227,42070
7227,42071
7227,42072
7227,42073
7227,42074
7227,42075
7227,42076
7227,42077
7227,42078
7227,6030
2550,7934
2550,42079
2550,8756
2550,42080
2550,15984
2550,11369
2550,10222
2550,10443
2550,10783
2550,42081
2550,41929
2550,12564
2550,39875
2550,41231
2550,15328
2550,42082
2550,40976
2550,1376
2550,18048
2550,20162
2550,42083
2550,20543
2550,12637
2550,25095
2550,26213
2550,42084
2550,27586
2550,33513
2550,2125
2550,33514
2550,32214
2550,42085
2550,300
2550,42086
2550,34717
2550,36910
2550,42087
2550,3628
2550,40464
2550,402
2550,408
2550,42088
2550,42089
2550,42090
2550,42091
2550,42092
2550,42093
2550,42094
2550,42095
2550,42096
2550,42097
2550,42098
2550,42099
2550,42100
2550,42101
2550,42102
2550,42103
2550,42104
2550,42105
2550,42106
2550,42107
2550,42108
2550,42109
2550,42110
2550,42111
2550,42112
2550,42113
2550,42114
2550,42115
2550,42116
2550,42117
2550,42118
2550,42119
2550,11589
2550,42120
2550,5336
2550,5773
2550,6172
12485,42121
12485,6493
12485,13046
12485,725
12485,6817
12485,9043
12485,5159
12485,11712
12485,6984
12485,15710
12485,15979
12485,7058
12485,7882
12485,7293
12485,35000
12485,782
12485,7417
12485,790
12485,12478
12485,7733
12485,33040
12485,8029
12485,8603
12485,8803
12485,42122
12485,15982
12485,9429
12485,20708
12485,879
12485,9759
12485,9930
12485,6503
12485,10249
12485,14632
12485,10535
12485,10777
12485,15666
12485,11485
12485,11543
12485,11656
12485,872
12485,19322
12485,12334
12485,13030
12485,13560
12485,918
12485,14032
12485,14058
12485,14139
12485,7672
12485,33998
12485,35003
12485,1111
12485,15002
12485,15036
12485,15137
12485,15179
12485,1151
12485,1155
12485,15722
12485,1163
12485,1181
12485,15794
12485,16143
12485,16210
12485,37168
12485,16212
12485,16218
12485,1339
12485,42123
12485,1370
12485,1385
12485,1386
12485,1387
12485,22393
12485,37906
12485,35899
12485,19890
12485,23487
12485,42124
12485,188
12485,25078
12485,25481
12485,16222
12485,13854
12485,3687
12485,1898
12485,26219
12485,26343
12485,1974
12485,1983
12485,1987
12485,2002
12485,12638
12485,5165
12485,2076
12485,3257
12485,42125
12485,42126
12485,28705
12485,42127
12485,42128
12485,28954
12485,29174
12485,29977
12485,30248
12485,42129
12485,42130
12485,37757
12485,42131
12485,42132
12485,33176
12485,42133
12485,33664
12485,4524
12485,34734
12485,319
12485,1736
12485,42134
12485,42135
12485,5166
12485,42136
12485,42137
12485,42138
12485,3380
12485,10125
12485,3419
12485,42139
12485,3572
12485,3642
12485,3740
12485,3760
12485,3782
12485,41294
12485,3784
12485,38267
12485,4185
12485,42140
12485,42141
12485,42142
12485,42143
12485,42144
12485,42145
12485,42146
12485,42147
12485,42148
12485,42149
12485,42150
12485,42151
12485,42152
12485,42153
12485,42154
12485,42155
12485,42156
12485,42157
12485,42158
12485,42159
12485,42160
12485,42161
12485,42162
12485,42163
12485,42164
12485,42165
12485,42166
12485,42167
12485,42168
12485,42169
12485,42170
12485,42171
12485,42172
12485,42173
12485,42174
12485,42175
12485,42176
12485,42177
12485,42178
12485,42179
12485,42180
12485,42181
12485,42182
12485,42183
12485,42184
12485,42185
12485,42186
12485,42187
12485,42188
12485,42189
12485,42190
12485,42191
12485,42192
12485,42193
12485,42194
12485,42195
12485,42196
12485,442
12485,4246
12485,459
12485,16223
12485,4399
12485,9419
12485,5320
12485,5350
12485,5646
12485,625
12485,5887
12485,5913
750,32942
750,12302
750,1969
750,42197
750,42198
750,42199
750,42200
10494,6453
10494,7996
10494,12153
10494,28
10494,20132
10494,9649
10494,11351
10494,42201
10494,12518
10494,12535
10494,13099
10494,13419
10494,14135
10494,14210
10494,29008
10494,42202
10494,41792
10494,18646
10494,1360
10494,19278
10494,19800
10494,20319
10494,1572
10494,23233
10494,23235
10494,181
10494,11550
10494,24245
10494,24448
10494,24762
10494,25355
10494,25624
10494,26285
10494,26303
10494,27560
10494,27565
10494,42203
10494,30245
10494,40579
10494,32795
10494,37126
10494,3276
10494,41259
10494,42204
10494,42205
10494,42206
10494,42207
10494,42208
10494,42209
10494,42210
10494,42211
10494,42212
10494,42213
10494,42214
10494,42215
10494,42216
10494,42217
10494,42218
10494,42219
10494,42220
10494,42221
10494,42222
10494,42223
10494,42224
10494,42225
10494,42226
10494,42227
10494,42228
10494,42229
10494,42230
10494,42231
10494,42232
10494,42233
10494,42234
10494,42235
10494,42236
10494,42237
10494,42238
10494,42239
10494,42240
10494,42241
10494,42242
10494,42243
10494,42244
10494,42245
10494,42246
10494,42247
10494,42248
10494,42249
10494,42250
10494,42251
10494,42252
10494,42253
10494,42254
10494,497
10494,42255
10494,8819
10494,5336
10494,9705
1554,678
1554,10140
1554,42256
1554,42257
1554,42258
1554,42259
1554,42260
1554,5531
1065,6413
1065,25179
1065,11437
1065,11536
1065,12618
1065,12965
1065,14218
1065,20485
1065,22471
1065,1617
1065,1994
1065,185
1065,42261
1065,16902
1065,2006
1065,2264
1065,42262
1065,332
1065,37647
1065,3612
1065,39923
1065,42263
1065,42264
1065,42265
1065,42266
1065,42267
1065,42268
1065,42269
1065,42270
1065,42271
1065,5887
12298,720
12298,7681
12298,8029
12298,7202
12298,39402
12298,10235
12298,912
12298,3812
12298,14022
12298,14497
12298,15037
12298,15522
12298,42272
12298,1353
12298,42273
12298,40178
12298,24469
12298,24503
12298,24685
12298,41523
12298,26833
12298,33535
12298,33806
12298,34589
12298,42274
12298,3486
12298,15634
12298,41672
12298,42275
12298,42276
12298,42277
12298,42278
12298,42279
12298,42280
12298,42281
12298,42282
12298,42283
12298,42284
12298,42285
12298,42286
12298,42287
12298,3960
12298,4143
12298,456
12298,20667
12298,42288
12298,7673
12298,5501
12298,611
8457,6475
8457,9043
8457,729
8457,8518
8457,34303
8457,10137
8457,9381
8457,9836
8457,10290
8457,15516
8457,1351
8457,1700
8457,1704
8457,24038
8457,24120
8457,27791
8457,42289
8457,42290
8457,42291
8457,25451
8457,36710
8457,25675
8457,26224
8457,34511
8457,26901
8457,42292
8457,14543
8457,29322
8457,32417
8457,42293
8457,37103
8457,37146
8457,3403
8457,41996
8457,42294
8457,42295
8457,42296
8457,42297
8457,42298
8457,42299
8457,42300
8457,42301
8457,42302
8457,42303
8457,42304
8457,42305
8457,42306
8457,42307
8457,42308
8457,42309
8457,42310
8457,4013
8457,34884
8457,40608
8457,6337
5569,682
5569,6491
5569,695
5569,7674
5569,743
5569,775
5569,7503
5569,7794
5569,8157
5569,12481
5569,8568
5569,8873
5569,8878
5569,9302
5569,10140
5569,32945
5569,879
5569,42311
5569,3240
5569,9979
5569,10087
5569,42312
5569,10236
5569,36724
5569,13058
5569,10707
5569,34137
5569,9408
5569,27182
5569,13196
5569,911
5569,3812
5569,979
5569,16589
5569,14542
5569,27183
5569,5854
5569,15616
5569,15792
5569,16893
5569,17109
5569,28494
5569,1352
5569,1368
5569,8612
5569,6957
5569,15631
5569,22097
5569,1588
5569,1618
5569,23480
5569,32528
5569,11194
5569,23855
5569,42313
5569,27790
5569,24673
5569,29790
5569,25674
5569,25675
5569,208
5569,16349
5569,25983
5569,41967
5569,26266
5569,26345
5569,1991
5569,27620
5569,30656
